version,step,normalized_epoch,successes,n,success_rate,ci_low,ci_high,dataset_episodes,dataset_label,data_status,include_heatmap,session_path,trial_id,result,trial_success,steps_taken,zone,scene,target_color,target_side,target_closer,dist_px,pointing_error_deg,pointing_bucket,duck_x,duck_y
v020,80000,2.0,12,20,0.6,0.3865779423152061,0.7811960325858074,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_080000_ah_10_pr_checkpoint_sweep_20260601_115100,15,success,1,565,ID,single_black,black,single,single,141.65097952361643,79.5071272924057,sideways,303,325
v020,80000,2.0,12,20,0.6,0.3865779423152061,0.7811960325858074,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_080000_ah_10_pr_checkpoint_sweep_20260601_115100,16,failure,0,1092,ID,single_black,black,single,single,168.66831356244717,-69.7006537203454,sideways,336,180
v020,80000,2.0,12,20,0.6,0.3865779423152061,0.7811960325858074,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_080000_ah_10_pr_checkpoint_sweep_20260601_115100,17,success,1,1220,ID,single_black,black,single,single,36.235341863986875,32.8993393365206,toward,347,165
v020,80000,2.0,12,20,0.6,0.3865779423152061,0.7811960325858074,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_080000_ah_10_pr_checkpoint_sweep_20260601_115100,18,failure,0,1841,ID,single_black,black,single,single,78.7210264160726,-2.7885131413164004,toward,263,133
v020,80000,2.0,12,20,0.6,0.3865779423152061,0.7811960325858074,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_080000_ah_10_pr_checkpoint_sweep_20260601_115100,19,failure,0,1656,ID,single_black,black,single,single,234.4013651837378,114.54683660542611,sideways,456,180
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,0,success,1,490,ID,single_red,red,single,single,150.5257453062432,84.00578832979983,sideways,391,250
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,1,success,1,453,ID,single_red,red,single,single,110.11357772772621,-45.52754015165618,sideways,354,257
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,2,success,1,339,ID,single_red,red,single,single,192.62658175859323,-129.03764693535143,sideways,376,139
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,3,success,1,340,ID,single_red,red,single,single,218.82641522448793,19.469939750778053,toward,211,391
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,4,success,1,360,ID,single_red,red,single,single,265.13581425375185,-164.01546035486157,away,208,209
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,5,success,1,867,ID,both_red,red,left,True,42.5440947723653,47.022161318738654,sideways,345,171
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,6,success,1,477,ID,both_red,red,left,False,189.52572384771415,-150.77500495788925,away,406,304
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,7,success,1,598,ID,both_red,red,right,True,48.662100242385755,178.23767779197436,away,489,263
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,8,failure,0,657,ID,both_red,red,right,False,281.12808468738945,-68.94160046963503,sideways,206,242
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,9,failure,0,660,ID,both_red,red,right,True,197.71696942852427,-84.55634405643946,sideways,438,122
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,10,success,1,334,ID,both_black,black,left,True,99.02019995940222,179.3272307139735,away,295,390
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,11,failure,0,561,ID,both_black,black,left,False,187.8004259846074,-134.09193320041481,sideways,334,289
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,12,success,1,382,ID,both_black,black,right,True,48.507731342539614,-27.19714496983687,toward,366,181
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,13,success,1,278,ID,both_black,black,right,False,233.30880823492285,-93.25456825077094,sideways,292,292
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,14,failure,0,926,ID,both_black,black,left,False,193.54069339547175,1.203345844511432,toward,418,282
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,15,success,1,565,ID,single_black,black,single,single,141.65097952361643,79.5071272924057,sideways,303,325
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,16,failure,0,1092,ID,single_black,black,single,single,168.66831356244717,-69.7006537203454,sideways,336,180
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,17,success,1,1220,ID,single_black,black,single,single,36.235341863986875,32.8993393365206,toward,347,165
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,18,failure,0,1841,ID,single_black,black,single,single,78.7210264160726,-2.7885131413164004,toward,263,133
v020,110000,4.0,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_110000_ah_10_pr_checkpoint_sweep_20260601_115100,19,failure,0,1656,ID,single_black,black,single,single,234.4013651837378,114.54683660542611,sideways,456,180
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,0,success,1,292,ID,single_red,red,single,single,150.5257453062432,84.00578832979983,sideways,391,250
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,1,success,1,328,ID,single_red,red,single,single,110.11357772772621,-45.52754015165618,sideways,354,257
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,2,success,1,682,ID,single_red,red,single,single,192.62658175859323,-129.03764693535143,sideways,376,139
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,3,success,1,570,ID,single_red,red,single,single,218.82641522448793,19.469939750778053,toward,211,391
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,4,success,1,327,ID,single_red,red,single,single,265.13581425375185,-164.01546035486157,away,208,209
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,5,success,1,536,ID,both_red,red,left,True,42.5440947723653,47.022161318738654,sideways,345,171
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,6,success,1,1343,ID,both_red,red,left,False,189.52572384771415,-150.77500495788925,away,406,304
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,7,failure,0,1463,ID,both_red,red,right,True,48.662100242385755,178.23767779197436,away,489,263
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,8,success,1,474,ID,both_red,red,right,False,281.12808468738945,-68.94160046963503,sideways,206,242
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,9,failure,0,537,ID,both_red,red,right,True,197.71696942852427,-84.55634405643946,sideways,438,122
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,10,success,1,523,ID,both_black,black,left,True,99.02019995940222,179.3272307139735,away,295,390
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,11,success,1,710,ID,both_black,black,left,False,187.8004259846074,-134.09193320041481,sideways,334,289
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,12,success,1,1644,ID,both_black,black,right,True,48.507731342539614,-27.19714496983687,toward,366,181
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,13,success,1,278,ID,both_black,black,right,False,233.30880823492285,-93.25456825077094,sideways,292,292
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,14,success,1,487,ID,both_black,black,left,False,193.54069339547175,1.203345844511432,toward,418,282
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,15,success,1,297,ID,single_black,black,single,single,141.65097952361643,79.5071272924057,sideways,303,325
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,16,success,1,740,ID,single_black,black,single,single,168.66831356244717,-69.7006537203454,sideways,336,180
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,17,success,1,613,ID,single_black,black,single,single,36.235341863986875,32.8993393365206,toward,347,165
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,18,success,1,589,ID,single_black,black,single,single,78.7210264160726,-2.7885131413164004,toward,263,133
v020,170000,6.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_170000_ah_10_pr_checkpoint_sweep_20260601_120923,19,success,1,1768,ID,single_black,black,single,single,234.4013651837378,114.54683660542611,sideways,456,180
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,0,success,1,322,ID,single_red,red,single,single,150.5257453062432,84.00578832979983,sideways,391,250
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,1,success,1,296,ID,single_red,red,single,single,110.11357772772621,-45.52754015165618,sideways,354,257
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,2,success,1,378,ID,single_red,red,single,single,192.62658175859323,-129.03764693535143,sideways,376,139
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,3,success,1,479,ID,single_red,red,single,single,218.82641522448793,19.469939750778053,toward,211,391
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,4,success,1,335,ID,single_red,red,single,single,265.13581425375185,-164.01546035486157,away,208,209
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,5,success,1,1009,ID,both_red,red,left,True,42.5440947723653,47.022161318738654,sideways,345,171
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,6,success,1,443,ID,both_red,red,left,False,189.52572384771415,-150.77500495788925,away,406,304
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,7,failure,0,645,ID,both_red,red,right,True,48.662100242385755,178.23767779197436,away,489,263
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,8,failure,0,578,ID,both_red,red,right,False,281.12808468738945,-68.94160046963503,sideways,206,242
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,9,success,1,802,ID,both_red,red,right,True,197.71696942852427,-84.55634405643946,sideways,438,122
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,10,failure,0,1046,ID,both_black,black,left,True,99.02019995940222,179.3272307139735,away,295,390
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,11,failure,0,750,ID,both_black,black,left,False,187.8004259846074,-134.09193320041481,sideways,334,289
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,12,success,1,316,ID,both_black,black,right,True,48.507731342539614,-27.19714496983687,toward,366,181
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,13,failure,0,321,ID,both_black,black,right,False,233.30880823492285,-93.25456825077094,sideways,292,292
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,14,success,1,340,ID,both_black,black,left,False,193.54069339547175,1.203345844511432,toward,418,282
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,15,success,1,340,ID,single_black,black,single,single,141.65097952361643,79.5071272924057,sideways,303,325
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,16,success,1,668,ID,single_black,black,single,single,168.66831356244717,-69.7006537203454,sideways,336,180
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,17,success,1,578,ID,single_black,black,single,single,36.235341863986875,32.8993393365206,toward,347,165
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,18,failure,0,1522,ID,single_black,black,single,single,78.7210264160726,-2.7885131413164004,toward,263,133
v020,180000,,13,20,0.65,0.43285051021946463,0.8188104521320554,765,Full dataset (765 ep),recorded_session,False,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_180000_ah_10_pr_checkpoint_sweep_20260601_113926,19,failure,0,631,ID,single_black,black,single,single,234.4013651837378,114.54683660542611,sideways,456,180
v020,220000,8.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_220000_ah_10_pr_checkpoint_sweep_20260601_122358,0,success,1,329,ID,single_red,red,single,single,150.5257453062432,84.00578832979983,sideways,391,250
v020,220000,8.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_220000_ah_10_pr_checkpoint_sweep_20260601_122358,1,success,1,532,ID,single_red,red,single,single,110.11357772772621,-45.52754015165618,sideways,354,257
v020,220000,8.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_220000_ah_10_pr_checkpoint_sweep_20260601_122358,2,success,1,533,ID,single_red,red,single,single,192.62658175859323,-129.03764693535143,sideways,376,139
v020,220000,8.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_220000_ah_10_pr_checkpoint_sweep_20260601_122358,3,success,1,598,ID,single_red,red,single,single,218.82641522448793,19.469939750778053,toward,211,391
v020,220000,8.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_220000_ah_10_pr_checkpoint_sweep_20260601_122358,4,success,1,333,ID,single_red,red,single,single,265.13581425375185,-164.01546035486157,away,208,209
v020,220000,8.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_220000_ah_10_pr_checkpoint_sweep_20260601_122358,5,success,1,728,ID,both_red,red,left,True,42.5440947723653,47.022161318738654,sideways,345,171
v020,220000,8.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_220000_ah_10_pr_checkpoint_sweep_20260601_122358,6,success,1,299,ID,both_red,red,left,False,189.52572384771415,-150.77500495788925,away,406,304
v020,220000,8.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_220000_ah_10_pr_checkpoint_sweep_20260601_122358,7,success,1,714,ID,both_red,red,right,True,48.662100242385755,178.23767779197436,away,489,263
v020,220000,8.0,18,20,0.9,0.6989617935882066,0.9721341060158468,765,Full dataset (765 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v020/eval_sessions/chkpt_step_220000_ah_10_pr_checkpoint_sweep_20260601_122358,8,success,1,472,ID,both_red,red,right,False,281.12808468738945,-68.94160046963503,sideways,206,242
